"","pprice","pdescrip"
"160","4.95","
                            Quantity: 1 pair (2 pieces)Shape: RoundFlare: Double flareMaterial: SiliconeWearable Area: 6mmSize: Measured at the wearable area by mm size*****We now have GIFT WRAPPING options available.  Please check out our listing to add on a gift box http://etsy.me/1KyNEDE****            
        "
"161","12.00","
                            These simple line posts are made from your choice of 14k gold fill, sterling silver, or solid 14k gold.  This listing is for (1) pair of tiny line earrings, each measuring 7mm long. Two other sizes of this same style are available in my shop. The medium size (1cm) are available here: https://www.etsy.com/listing/201840218/short-thin-line-earrings-14k-gold-fill?ref=listing-shop-header-3The long size (1.5cm) are available here: https://www.etsy.com/listing/201839854/long-thin-line-earrings-14k-gold-orYou can also purchase the latter 2 as a set here: https://www.etsy.com/listing/201851733/parallel-line-earring-set-14k-gold-fill?ref=shop_home_active_1And all three pairs as a set here:*Please note that this listing is for (1) pair of the tiny line earrings. The model in the photos is also wearing the following earrings which are available for purchase separately:*Curved Hoop Earrings: https://www.etsy.com/listing/257253275/curved-drop-earrings-14k-gold-fill-or?ref=shop_home_active_3Pink Pearl Thread Earrings: https://www.etsy.com/listing/257257603/pink-pearl-earrings-14k-gold-fill-rose?ref=listing-shop-header-1Please feel free to message me with any questions!            
        "
"162"," $17.99 USD","
                            Monogram Cufflinks, Personalized Cufflinks, Custom Engraved Wedding Cufflinks, Cuff Links Personalized, Groom Cufflinks, Father of the BrideOur polished stainless steel cufflinks are the perfect gift from your the groom, groomsmen, father of the bride and groom and any other special man if your life.  Our monogram cufflinks are the perfect compliment to any suit or tuxedo.  These also make  a great graduation gift or first job gift.  Item Description7/8in x 5/8in Polished Stainless SteelTwo Piece Black Gift Box Free EngravingIf You Would Like Your Cufflinks Made in the Monogram Position (Center Letter Larger in Size) Please be Sure the Initials are in First, LAST, Middle Order and Order From the Listing Below:https://www.etsy.com/listing/248115583/father-of-the-bride-cufflinks-customOur Current Production Time for Personalized Gifts is 5 Business Days with an Additional 3-5 Day Delivery Time. Please Purchase Our ""Rush My Order"" Listing Below to Have Your Items Immediately Processed in 1-2 Business Days:https://www.etsy.com/listing/165410975/rush-my-orderLooking for a different quantity?  1- https://www.etsy.com/listing/232375414/monogram-cufflinks-personalized2- https://www.etsy.com/listing/238637818/2-pairs-of-monogram-cufflinks3- https://www.etsy.com/listing/238538253/3-pairs-of-monogram-cufflinks4- https://www.etsy.com/listing/238638038/4-pairs-of-monogram-cufflinks5- https://www.etsy.com/listing/238538399/5-pairs-of-monogram-cufflinks6- https://www.etsy.com/listing/238638176/6-pairs-of-monogram-cufflinks7- https://www.etsy.com/listing/238638256/7-pairs-of-monogram-cufflinks8- https://www.etsy.com/listing/238638320/8-pairs-of-monogram-cufflinks9- https://www.etsy.com/listing/238538703/9-pairs-of-monogram-cufflinks10- https://www.etsy.com/listing/238538761/10-pairs-of-monogram-cufflinks11- https://www.etsy.com/listing/238538855/11-pairs-of-monogram-cufflinks12- https://www.etsy.com/listing/238638634/12-pairs-of-monogram-cufflinks            
        "
"163"," $17.41 USD","
                            Rainbow Moonstone Stud Earrings,  Moonstone Post Earrings, Bridesmaids GiftsI have made these small stud earrings with 6 mm rainbow moonstone beads, which have a lovely flash of blue/ goldwhen they catch the light and have wrapped them in sterlingsilver wire, finishing with silver butterfly backs. A perfect pair of earrings for a special gift or bridesmaids jewellery.They come in a super silver gift pouch.FREE SHIPPING :) on any extra items from my shop!            
        "
"164","19.20","
                            An individual set of three crystal rings to stack and mix with other rings to create a new combination every time you wear them. Dress your soul (and body!) with motivational reminders that inspire positive energy in your life. These boho stack rings are available in: Spirit, Air, Earth, Water, Energy and Fire. Fabulous on your pointer or as pinky rings! Each set comes ready to gift and with optional free gift note (mention in the notes section at checkout).The 3 sets featured on the hand in the first photo, from left to right: Earth, Water, EnergyYou ARE beautiful, creative, unique and LOVED.Always choose happiness <3Size: 6, 7, 8 and 9Made in our Los Angeles, CA studio.            
        "
"165","39.99","
                            TWIN BODY CHAIN - GOLD PLATED BODY CHAİN, WAIST CHAIN, BODY JEWELERY, WAIST CHAIN, LAYERED BODY CHAIN, BELLY CHAIN, ADJUSTABLE♥	The hottest jewelery ever !♥	Twin body chain is a timeless piece that you may wear during summer with your beachwear and also in winter inside of your V-neck or jackets.♥	This may turn a simple outfit to a very chic nightdress.♥	Twin body chain is fixed behind the neck and back at the waist, it is adjustable with its extension. Very easy to use and fits for the sizes between 34-40 EU.♥	The design is made with gold plated brass ultra thin chain and also connecting chain hand made with Swarovski Crystals which gives extremely delicate look.♥	The measure are upper part 65 cm/ down part 85 cm+5 cm extension ♥	If you would like us to produce one just for your measure please convo us will make one to order.♥	Atelier Petites Pierres designs come with carton jewelry boxes or gift-wrap ready to offer as a gift.♥	We ship all orders thru DHL please provide us your phone number while placing order!♥	All APP designs are handcrafted in our workshop. ...........Please visit our shop at .............https://www.etsy.com/shop/PetitesPierreswww.atelierpetitespierres.com            
        "
"166","13.50","
                            The silver plated pendant is 30mm and comes with a silver plated chain necklace.For more Wolf  pendants click the link below:http://www.etsy.com/shop/ThePendantIsland/search?search_query=wolf&order=date_desc&view_type=gallery&ref=shop_searchFor more Moon  pendants click the link below:http://www.etsy.com/shop/ThePendantIsland/search?search_query=moon&order=date_desc&view_type=gallery&ref=shop_searchThank you for stopping by my shop, please check out http://www.etsy.com/shop/ThePendantIsland for more art pendants!**********************************&************************************************************SALE &&&&&&& BUY 3 GET 4th FREE &&&&&&&*************************************************************************************************If you want to utilize the Buy 3 get the 4th piece Free deal, you must follow these steps:- DO NOT buy the item you want for FREE.- Just Buy 3 items and include your 1 free choice in the message to seller box of the purchase.ORJust Buy this special offer:https://www.etsy.com/listing/118534447and send me email with list of the links each pendant which you would like to buy .            
        "
"167","4.90","
                            Kindly Note: Please leave your PHONE NUMBER when you place the order, it's very important for the courier!!!!Gauge 20(0.8mm)☺ Material: sterling silver (gold plated), nickel free.☺ Please notice the price is for one piece. ☺ Any quantity of the goods is only one shipping charge.☺ Gift wrapping option:→→→ https://www.etsy.com/listing/192870317More wonderful catalog, Please visit below section:↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓https://www.etsy.com/shop/sayukeko?section_id=15377780            
        "
"168","85.00","
                            One-of-a-kind customized soundwave silver bracelet that makes a statement. If you are looking for a really outstanding gift, this should be your choice number one!The chain bracelet comes with a hammered and polished plate that makes a perfect base for engraving. This can become a sound wave bracelet with your help! How does it work:1. Record a short message on your smartphone.2. Make a Print Screen of it and send me it after ordering the product.3. Please see the link belowhttp://bit.ly/1NZcrneFeatures:- Baby Heartbeat / Sound wave / Voice Message - Record your heartbeart http://mobilestethoscope.com/- Engraving! - Unisex style- Custom Soundwave engraving from picture- Gift wrapping Details:Sterling Silver 925Bar - approx. 1 3/5 inch (4 cm)Standard size - 7 inch (17.5 cm) in circumferenceWe take the sounds of your life and transform them into your own custom engraved sound wave bracelet for you or that special someone. All have different voices and every sound wave is truly unique. This could become a fine wedding gift featuring the recording of just one word - Yes. This can also be a secret message to make a romantic gift for her or for him. The voice recording engraved accessory will definitively make a fine surprise to any occasion!Have a look SoundWave Necklacewww.etsy.com/listing/254117532/personalized-sound-wave-necklace-new-momPersonalized Soundwave Sterling Silver Cuffwww.etsy.com/listing/245532643/wedding-anniversary-gift-soundwave-cuff            
        "
"169","44.99","
                            ! FOR A LIMITED TIME - BUY ONE, GET EARRINGS FOR FREE !!! BUY THIS RING AND GET A FREE PAIR OF SILVER EARRINGS - CHOOSE: sterling silver studs 3 mm: Swarovski crystal (white), peridot, garnet or citrine (check the picture # 5) !!Wonderful sterling silver ring with genuine aquamarine.Stone:Genuine aquamarine (100% Natural Aquamarine - Earth mined). Color - ""Very light blue""  (almost white).Size: 8x6 mm (0.315 x 0.236 inches)Shape: emeraldMetal: Sterling silver 925Ring Size: 7 (this ring can be resized)*** resizing: There is a 2 day processing time (resizing is FREE) ******** Returns or exchanges are not allowed on resized rings *****More silver rings with genuine gemstones:https://www.etsy.com/shop/MismatchedEarrings/search?search_query=ring&order=date_desc&view_type=gallery            
        "
"170","20.00","
                            Edgy and Cool Spiky Drop Ear Jackets!!!!Hand made in sterling silver with a polished finishing these ear jackets offer 3 levels for you to adjust them to your ear lobe. They consist in two-parts:* Front: 0,43"" (11mm) post with tiny 0,28"" (7mm) silver drop* Back: consists of five arms with tiny 0,28"" (7mm) silver spiky drops.For pierced ears; butterfly sterling silver back.Also available in:Yellow Gold platedhttps://www.etsy.com/listing/233255818Rose Gold platedhttps://www.etsy.com/listing/233255686Oxid sterling Silverhttps://www.etsy.com/listing/247576623Want to see more?https://www.etsy.com/shop/lunaijewelry?ref=hdr_shop_menuEJ003These earrings will be packed in a craft gift box ready for giving...or keeping!P O L I C I E S –My shop policies:  https://www.etsy.com/shop/lunaijewelry/policy?ref=shopinfo_policies_leftnav♥ Love it and want to buy later? Click on the heart to your right that says ""Add item to favorites.""♥ Want it now? Click the green ""Add to cart"" button.♥ Questions about how to buy? http://www.etsy.com/help_guide_checkout.php♥ Special request or you have a question for me? Click the small blue ""Contact"" link under my name on the right.Thank  you for stopping by!Lunai jewelry            
        "
"171","295.00","
                            REEF is a unique, artistic  statement  ring, featuring blue topaz gemstones that are hiding in the golden  coral reef. It's a statement ring with an impressive presence.The submarine life with its beautiful colors and its weightless shapes is one of my favorite sources of inputs for new designs. The ring is handmade in sterling silver, hand polished, and is plated with a thick layer of 18k yellow gold.The gemstones are natural blue topaz gemstones.It is also available in rose gold plating, or in sterling silver, and with various gemstones - contact us for more details and quotes.The reef length is 35mm (1.37 inch).The ring is custom-made to your ring size - please mention it on checkout.Add a matching coral reef pendant to your ring >> http://etsy.me/1nylsfHThe pendant is available in different metals (silver, gold plated or solid gold), and with a selection of gemstones, to match your ring.Check other variations of the coral reef ring >> http://etsy.me/1PhEnb1The ring is sent beautifully gift-wrapped.Our standard shipping is with Registered Airmail with tracking code, a 2-3 weeks delivery service.We also offer express shipping with FedEx - a 2-5 day express, insured, door-to-door delivery service.----------------------------------------------------Our shops:http://www.aroshataglia.etsy.com - Fine Italian Silver Jewelryhttp://www.arosha.etsy.com - Engagement, Wedding and Gold, Fine Italian Jewelry----------------------------------------------------#G390            
        "
"172","136.05","
                            Rustic weathered oak joined with a stainless steel core for a strong and beautiful ring. 7mm wide band - about the thickness of 4 US Quarters (see picture) - gently rounded face.  2.5mm thick. (about two US dimes) - inside slightly rounded for comfortEXCELLENT SERVICE - DELIVERED ON TIME - GUARANTEEDHOW WOOD RINGS ARE MADEThe two sides of the ring are bonded through the stainless steel insert. This locks all the pieces together, and makes a very strong ring.Each ring is finished with a tough acrylic, and polished to a brilliant shine. This makes the rings waterproof and suitable for daily wear.CUSTOMIZED WOOD RINGSIf you have a custom request, just send me a massage. I'll be glad to work with you.SIZING YOUR WOOD RINGThe wood rings are slightly rounded on the inside for a ""comfort fit"". They tend to run about a half size larger than standard rings. So if you prefer a nice snug fit, subtract a half size from your normal size.SHIPPING Shipping is free worldwide. When shipping outside the United States, you are responsible for any duties or taxes your country may charge.WOOD RING WARRANTYWhen your wood ring arrives, I hope you love it. And, I hope you're glad you chose my shop. If not, let me know! I'll make you happy. Won't fit; no problem. Clashes with your eye color; no problem. Allergic to wood; no problem. I'll make you happy, or refund your money. Period            
        "
"173","26.11","
                            This William Shakespeare necklace contains a wonderfully barbed quote penned by the great English author set into a vintage style setting.The pendant measure 1.3/4"" in circumference with an actual image area of 30mm (just over an inch). The image is covered with a raised glass dome for protection and a crystal clear finish. Added to the necklace is a vintage style pen nib charm.This pendant will be posted within 2-3 days of receiving payment but please note if you are an international customer, via standard airmail the date for receiving your order in time for Christmas has passed.The lead and nickel free necklace chain measures 18"" but can be lengthened or shortened at no extra cost for a custom fit. Just put your necklace chain required size in the ""notes to seller"" section after purchase and it will be taken care of. The cameo setting hangs via the lock and key toggle and clasp fastener, this is a front fastening necklace. All the cameo's in my Etsy shop are handmade by myself. All jewellery components used are lead and nickel free. The pink rose in the photographs is a prop and is not included in this listing.To see more literary jewellery currently available in my Etsy shop, please click here: https://www.etsy.com/shop/FragileEliteDesign?section_id=13823385&ref=shopsection_leftnav_3The quote necklace is supplied boxed for protection and placed in a bubble lined mailer to reach you in perfect condition ready to wear x Postage is at cost only - no extra is added on. Postage within the UK is via first class. International orders are all posted via Royal Mail's Standard Air mail service which usually takes 7-10 full working days (excluding weekends) but as recommended by our Royal Mail please allow up to 4 weeks in case there are delays in customs or at busy periods such as Christmas. **Proof of posting and insurance is included but not tracking, tracking is available as an extra from the shipping drop down menu if you would prefer this method of postal service.**Comprehensive shipping information can be found here in my shop policies section which i would appreciate all international buyers reading prior to purchase x many thanks xhttp://www.etsy.com/shop/FragileEliteDesign/policyAny questions please don’t hesitate to contact me and many thanks for visiting Fragile Elite Design x            
        "
"174","51.99","
                            Name jewelry is always the hottest trend. This custom made name plate is beautifully crafted in sterling silver plated with 24K gold and will certainly make a special gift.This name plate measures approximately 1” wide, 5/8” tall and comes with approximately 1.5mm thick 18"" chain. Handmade in USA. Finished with satin and diamond cut, this name plate necklace makes an extra elegant addition to your jewelry wardrobe.Name plate comes with 18"" 24K gold plated sterling silver chain. Please let us know if you need chain to be any shorter.Since your name necklace is handcrafted, item may slightly vary in overall appearances than the picture shown. Each piece is custom made and is completely unique.Personalization Requirement and Limitation:Name must be no more than 10 characters. Only letters from A through Z are allowed. Let us know if you have any special need and we certainly will try to accommodate. Information We Need from You:► Name: Name to be cut into the necklace. ► Chain length: Please let us know what size chain you want. Sales tax will be collected when this item is shipped within New York State.Thank you for your interest and check out other items and be sure to add us to your favorites!We look forward to the opportunity of serving you.            
        "
"175"," $31.00 USD","
                            All sterling silver bracelet with a small infinity charm in the centre. Hanging from the infinity is a sterling silver heart charm and Swarovski crystal birthstone in a silver plated frame. This bracelet is 6.5 inches with a 1 inch extender chain, making the total length 7.5 inches. A small Swarovski pearl hangs off the end of the extender chain.Your bracelet will arrive in a ribbon tied jewelry box.Variations on this itemInfinity bracelet with initial:https://www.etsy.com/uk/listing/234889153/infinity-initial-bracelet-sterling?ref=shop_home_active_3Plain infinity bracelet:https://www.etsy.com/uk/listing/233173332/silver-infinity-bracelet-friendship?ref=shop_home_feat_2**Add an initial using this link**https://www.etsy.com/uk/listing/242494248/hand-stamped-initial-for-infinity?ref=shop_home_active_11**Add an extra birthstone using this link**https://www.etsy.com/uk/listing/237203657/add-on-birthstone?ref=shop_home_active_16Components:Sterling silver infinity - 18mm x 6mmSterling silver heart - W7mm x H9mmSwarovski pearl - 4mmSwarovski birthstone crystal - 7mm x 10mmSterling silver chain and findingsIf you would like a longer chain or have any questions regarding this item or any in my shop please send me a convo.            
        "
"176"," $18.49 USD","
                            Beautiful silver plated or gold plated monogram necklace. Made to order.Made out of alloy metal. Monograms are traditionally written FIRST, LAST, MIDDLE initial. EX: Mary Lou Jones would be MJLPlease note: I will create the monogram in the order you provide the initials to me!! Please review the correct order (First, Last, Middle) before you submit. With any type of metal which isn't sterling silver or 14k gold, it is suggested that you avoid close contact with the item and water.***Buying in bulk? Message us!There will be no refunds after 24 hours of purchase because of the custom nature of these necklaces.            
        "
"177"," $65.00 USD","
                            Gorgeous adjustable 14k gold filled body chain with center CZ charm. Neck measuring approximately  26""Hips measuring approximately 35"" (with 1"" adjustable ending)            
        "
"178"," $17.98 USD","
                            Item DescriptionHANDCRAFTED Womens BELT ~ Waist Decoration Jewelry ~ Oxidized SilveANTIQUE/ OXIDISED SILVER Metal Balls Beaded together on German Silver wire with Natural Cowrie Shells and ~ Fine craftsmanship for a show stopper look on the beach , belly dancing or any special festive occasion as a waist decor JewelSize ~ One Size fits allCrafted Length ~ 21 INCHES ( ample extra Cord to tie around to fit all waist sizes )Breadth ~ 4 INCHES to the lowest dangling pointWeight ~  275 GmsCondition ~ NEW NEVER WORNI have been working directly with the artisans for the past 15 years.My pricing is low so as to provide artisans with regular work and without any designer markupPlease visit my Shop http://etsy.me/1VVx5t2 for a wide collection of handmade authentic tribal jewelry , bindis and more...Questions and Customization'sPlease feel free to ask any questions or custom orders or wholesale - will reply asap considering the time zoneFREE ShippingRegistered airmail worldwide signature required delivery in 2-3 weeksFREE InsuranceI strive to provide value and you need not worry about any other expenseIf you have any issue please write to me and will reply immediately considering the time zone and the problem will be resolved 100% to your Satisfaction - Guaranteed so buy with confidence.            
        "
"179","12.75","
                            Anklet gold bracelet. Satellite chain anklet bracelet. 14K Gold filled bracelet.A fun piece for the summer. Model wearing 9.5"" anklet.Item details 14k Gold filled satellite chainPlease select the size of you bracelet.Anklet length, are measure from end to end including claspYou can visit our store here:www.etys.com/shop/beaucoupdebeadsAll of our jewelry comes in a cute velvet pouch ready for gift giving.Please note we DO NOT use any Silver plating or Gold plating on Brass or Bronze. All components are Sterling Silver & Gold Filled or Vermeil (24KGold on top of Sterling Silver).Leave us a message, for more quantities, or any questions.Thank you for visiting.Policies/shipping info: www.etsy.com/shop/beaucoupdebeads/policyLike our Facebook page for updates, coupon codes or giveaways: Join us on Facebook: www.facebook.com/beaucoupdebeadsJoin us on Instagram: www.instagram.com/beaucoupdebeadsJoin us on Pinterest: www.pinterest.com/beaucoupdebeadsJoin us on Twitter:  http://twitter.com/beaucoupdebeadsBuy it for: Mother’s Day, Birthday Gifts, Best friends, Gift for her, New Mom Gifts, First time Mom, Children’s School Teacher, Anniversary Gifts, Push present, Valentine’s Day, Bridal Shower, Bridesmaids Gifts, Wedding Gifts, Best friends, Sisters Gifts, Go away present, Hostess Gifts, Friends            
        "
"180","30.00","
                            Gorgeously textured wrap around 14k yellow goldfill hammered ring. Simple, sleek and elegant in design, the highly polished finish catches the light beautifully and twinkles on your finger as pictured you can see the reflection of my camera. This can even make a great thumb ring, or a statement piece. This is made from semi thick 16 gauge wire and is specially made in your choice metal! Each ring is handmade by myself, formed, finished and tumble polished for added strength, shine and lustre, in addition to final hand polishing. This listing is for (1) one ring made with 16 gauge round wire soldered with solid 14k yellow gold solder with a highly polished finish. ★ IMPORTANT SHIPPING & PRODUCTION DETAILS!! ★RINGS: All rings are made to order at the selected size requested during checkout.  I do not use a formula to determine ring sizing for wide bands (Unless noted within the listing) so if you select a size 6 and purchase 8-10 rings each ring will rest at the US ring size 6. All rings made at US ring sizes though you may contact me for alternative equivalents. For multiple bands or wide bands I suggest going up .5 to 1 whole size larger.************************************************All of FMJ pieces are made-to-order from scratch. RUSH PRODUCTION: If your order is time sensitive and you need your order made quickly, domestically or internationally, please contact me prior to purchase. NOTE: this request is only for an internal production rush in how fast your piece will be made, NOT a shipping upgrade. Item creation times have typically between 3-8 business day processing ""Ships in"" time to be made and shipped out. All orders are mailed in a poly bubble lined envelope. As always all orders come sweetly packaged in a silver jewelry box with bow ready for gift giving. Domestic orders shipped at your selected shipping speed with a tracking number and international orders come with a customs/tracking number—though tracking is NOT always available outside the US. Shipping upgrades are available during the checkout process. **Please note: if you purchase a shipping upgrade, even express, you will still have to purchase a rush production listing (Unless otherwise discussed) for your order to be created for you within a certain time. Please note that purchasing a shipping upgrade only affects how long it takes to get to you from the date of shipment and includes $100 of insurance on your order in most cases.***NEW*Rush productions offered! 1-3 from date of purchase or 24 hour or 1 day processing now avail! Please note these services, once completed, are non refundable!https://www.etsy.com/listing/230114971/customizable-rush-order-listingrush-my?ref=shop_home_active_1************************************************Please click on the Shipping & Policies section of this listing right underneath the photographs. Be aware that you are responsible for your country's Customs policies and any fees/taxes. **Please see my policy section on shipping times and information, production turnaround and all other details pertaining to my shop processes prior to placing your order.Purchasing from my shop indicates you've read and comply with my shop policies found here:https://www.etsy.com/shop/FULLMOONJEWELLERY/policy?ref=shopinfo_policies_leftnav************************************************Thank you for visiting my listing I invite you to checkout my shop found below:https://www.etsy.com/shop/FULLMOONJEWELLERYPlease visit my FB found here:https://www.facebook.com/FullMoonJewelleryHave an awesome day!XoMel            
        "
"181","11.48","
                            Tribal Septum Ring for pierced nose. septum piercing. brass septum ring. tribal brass septum ring. tribal septum. brass septum. septum ring.Unique and beautiful septum ring for pierced nose. Tribal, ethnic, delicate design. Can be worn as an earring for the tragus or earlobes as well.Thickness: 1 mm /18 gaugeMeasures: W 17 mm L 15 mminner diameter: 8 mmPlease notice- this listing is for one septum. >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>Taking care of your septum ring:> How to use a septum ring-In order of taking care of your new septum, it's important to open it side ways and never up. Just push gently the opening side away from you, while the other side stays in place. Insert the ring and then push the top gently back. opening and closing the septum ring in this way will keep it's original shape. If you need any further instructions you are welcome to contact us.> How to clean brass and silver?Brass and silver oxidize naturally with time and with contact to the skin. This is a beautiful and natural look of the metals, but it's possible with a bit of cleaning once in a while to maintain the new, shining, bright look of the metal. Use a bit of lemon or vinegar to soak the jewel, and a soft cloth to rub the jewel until it shines again. There are also special cloths (that contains a sort of gentle acid) for cleaning metals, usually sold in jewelry stores.If you need any further help please feel free to contact us.>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>We offer a range of septum rings, for pierced and non- pierced noses, made of different materials.You can find fake septum rings at this link-https://www.etsy.com/shop/Umanativedesign?section_id=16463184&ref=shopsection_leftnav_1You can find septum rings for pierced nose at this link-https://www.etsy.com/shop/Umanativedesign?section_id=16476269&ref=shopsection_leftnav_2Check out our shop-https://www.etsy.com/shop/Umanativedesign?ref=shopsection_shophome_leftnavAll of our Umanative Design jewelry are hand made with love <3Thank you for visiting our shop.            
        "
"182"," $25.00 USD","
                            This little earrings lovely cat's face engraved in teardrop. They are made out of Precious Metal Clay (.999 Fine Silver) and sterling silver ear wire. The charms were oxidized and polished. Great choice for cat lover!* The charm is approx. 7/12"" (1.8 cm) long.* The overall length is approx. 1 "" (2.5 cm).* Oxidized.PACKAGING: I use recycled materials for packaging for ecologically friendly purpose. If you need the goods purchased packaged in a gift box, please leave a note ""message from buyer"" section at point of purchase. Your item will be sent in a nice gift box with a ribbon bow!Please check my shop policies.  http://www.etsy.com/shop/StudioRhino/policySee more my silver earrings athttp://www.etsy.com/shop/StudioRhino?section_id=6692474Feel free to convo me with any questions.Thanks for looking!My main shop pagehttp://www.etsy.com/shop/StudioRhino            
        "
"183"," $13.95 USD","
                            My most popular design! This necklace features 3 different sized/shaped beads and is approximately 32 inches in length. It is NOT knotted between each bead. Please see my other listings if you are looking for knotting between each bead. • 100% silicone beads (similar to pacifiers and nipples)• Soft on babies gums and emerging teeth• No BPA, phthalates, cadmium, lead, metals• Easily cleaned with dish soap and water, also dishwasher safe• Necklaces have a breakaway clasp for added safety• Necklaces are a great sensory tool to help babies focus while nursing* Stylish! Wear more than one for a fun look.* Great baby shower or new mom gift! Gift wrapping and a personalized card can be added to your order for only $1.50!! simply add the ""Gift Wrap"" item in my shop to your order!****WARNING****This item is intended to be worn by adults only. It is not a toy. Wash before first use. Inspect before each use. If damaged, dispose of immediately. Do not use at nap or nighttime and never use in a crib, travel yard or bed.            
        "
"184"," $39.00 USD","
                            Gold Necklace, Bridesmaid gift, Wedding, Bride Jewelry Bridal pearl necklace, 14k Gold filled Necklace, Tiny One Asymmetric White/Ivory Freshwater Pearl Necklace, Gold Necklace, Floating pearl necklace,Gold Bridal pearl necklace, Engagement Necklace, Minimalist Pendant, June Birthstone, Beautiful Delicate, Feminine Gift For Her - HOLIDAY SALE!!  So Pretty!!Tiny One Asymmetric White/Ivory Fresh Water Pearl  pendant (approximately 4 mm/0.157 inch long) threaded on a delicate 14k Gold filled chain (4th photo), 2 micron Gold plated (2nd photo)  or Sterling Silver chain, with a tinier White Fresh Water Pearl wire wrapped with 14k Gold filled or Silver wire added to the clasp.Length of chain: 17.3 inch / 44 cm approximatelyPlease note that by virtue of being hand-made and the nature of each Pearl , shape, color and texture variations, are normal. Items are not identical to the illustration, and to each other but just as pretty! I will choose the most beautiful Pearls for you:)Also available in another kind of Sterling Silver chain:https://www.etsy.com/listing/110629202/tiny-one-white-ivory-fresh-water-pearlAlso available with a 14k Solid Gold chain:https://www.etsy.com/listing/101037184/tiny-one-white-ivory-fresh-water-pearlWill make a beautiful set with these earrings:as featured in the last photo : http://www.etsy.com/listing/77125981/gift-for-mom-earrings-bridal-simpleOr : http://www.etsy.com/listing/74121763/earrings-pearl-hoops-june-birthstoneAlso available in a tiny Howlite Turquoise teardrop (approximately 1.4 cm/0.5 inch long) :http://www.etsy.com/listing/98205560/tiny-teal-howlite-turquoise-teardropAlso available in a larger size teardrop (approximately 2.4 cm/0.9 inch long):http://www.etsy.com/listing/98205064/teal-howlite-turquoise-teardrop-necklace~Also available with another kind of delicate 0.6mm Sterling Silver chain upon request. Just write for me your request in the ""note to seller"" box upon checkout:)And With a Red coral:http://www.etsy.com/listing/85027756/large-ruby-red-coral-teardrop-delicateStones qualities:Pearls are known as “sincerity stones”, in white, pink and golden shades. Peace and serendipity. Belief, purity, innocence and kindness.If you've got any further questions, please don't hesitate to contact me.You are welcome to visit my shop for more of my designs:www.etsy.com/shop/AnnalisJewelry You are welcome to contact me with any further questions:)            
        "
"185"," $2.89 USD","
                            Charm anklet on adjustable black cord with sliding knots so you can get it on and tighten to how you want it Handmade by me :)(a mini version of my adjustable choker necklace)One size should fit all anklesChoose your charm from the drop down menu ..Sun / Elephant / Hamsa Hand / Lucky Four Leaf Clover / Heart / Mini Cattle Head / Bumble Bee / Turtle / Lotus / Sunflower / Chinese Lucky Coin / Pegasus / Buddha / Mini Wing / Ohm Symbol / Fancy Moon / Simple MoonFor more photos, discount codes and more follow me on instagram.com/fruitchokers+ more anklet options available see my other listings! .. https://www.etsy.com/uk/shop/FRUITchokers?section_id=15988472&ref=shopsection_leftnav_3xxxx            
        "
"186"," $25.95 USD","
                            This is a Timeless Vintage Lab Opal Ring in 92.5 sterling silverThis look is classy in design with a refined style to your fingers. It is a lovely gift to please. Our rings are stamped 925 to guarantee as 100% silver with no nickel, pewter or leek used. The silver band of the ring is solid and high polished with a professionally smooth finish. Unlike silver plated jewelry, our rings do not tarnish or fade but stays vibrant for a lifetime.Please specify ring size in order: we have size 5, 6, 7, 8, 9, 10We will place our rings in a nice gift box for you. We will ship from Canada on the next business day. ‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗‗We package orders on the day it is received. It is placed in a nice gift box with a bubble wrap parcel package. Shipping Time:For approximate time of arrival from shipping to receiving the item, please read our shopping policies carefully. We will ship orders the next business day at noon with Canada Post.Standard Delivery from Canada to US can take 5 – 10 business days (Mon – Fri excluding holidays and weekends) up to 12 business days for rural towns. Standard Delivery from Canada to International Cities can take 7 - 10 business days (Mon – Fri excluding holidays and weekends) up to 15 business days. If an item is needed within a short amount of time, we do accommodate express delivery at additional charge. Canadian Customers: Shipping service comes with a tracking number.We offer the following options for Express Delivery:Xpresspost within Canada 	(2-3 business days)	Xpresspost US ONLY 		        (2-3 business days)	Xpresspost INTERNATIONAL 	(4 business days)		Priority INTERNATIONAL 	    	(2-3 business days)	For Express Delivery:Please add the item to your Shopping Card & click on the Cart link at the top right of any page. You’ll see a drop down menu that says Standard Shipping to the right of your item which will allow you to change it to Express Shipping.Please feel free to have a conversation with us anytime  if you have questions regarding shipping.Thank you for stopping by our lovely shop ♥            
        "
